epoch,train_loss,validation_loss,validation_macro_f1,validation_accuracy,architecture,regime,seed
2,0.6331152905688764,0.7308239279122188,0.7155237765519755,0.7044334975369458,vit_b_16,balanced_ce,2025
3,0.4877441815207,0.5818858021390066,0.7647427527133345,0.7438423645320197,vit_b_16,balanced_ce,2025
4,0.4081180422502997,0.525432142326593,0.7494782228297108,0.7536945812807881,vit_b_16,balanced_ce,2025
5,0.326093589238207,0.3272411191013255,0.8847822764314437,0.8637110016420362,vit_b_16,balanced_ce,2025
6,0.2995848620817825,0.335765199120996,0.8825954876332145,0.8604269293924466,vit_b_16,balanced_ce,2025
7,0.2473713982660448,0.4033153192163101,0.878447995442885,0.8702791461412152,vit_b_16,balanced_ce,2025
8,0.2685555773323994,0.2869206721755279,0.9085379574896542,0.8981937602627258,vit_b_16,balanced_ce,2025
9,0.2179005621816236,0.2435174374206508,0.9108182353754244,0.9064039408866996,vit_b_16,balanced_ce,2025
10,0.1894934473038767,0.1761247751062922,0.9464534088836608,0.9359605911330048,vit_b_16,balanced_ce,2025
11,0.1783828522649926,0.2677040817017234,0.9200347819983644,0.909688013136289,vit_b_16,balanced_ce,2025
12,0.1752561044674661,0.2472580817141164,0.9062355164342164,0.90311986863711,vit_b_16,balanced_ce,2025
13,0.142086396385999,0.173953994863922,0.9421357411924848,0.9326765188834154,vit_b_16,balanced_ce,2025
14,0.167995595269442,0.2478398082683043,0.9434218806184824,0.9326765188834154,vit_b_16,balanced_ce,2025
15,0.1519998641380212,0.1420591976891206,0.9488241384079468,0.9458128078817734,vit_b_16,balanced_ce,2025
16,0.1099329679602059,0.1249294846956365,0.9577940025342054,0.9507389162561576,vit_b_16,balanced_ce,2025
17,0.1430251437980806,0.1619261214004949,0.9523653642086116,0.942528735632184,vit_b_16,balanced_ce,2025
18,0.1182102567838711,0.1631723839318615,0.9426063238065197,0.9376026272577996,vit_b_16,balanced_ce,2025
19,0.1013143608755774,0.1534630644008248,0.9478969763803922,0.9392446633825944,vit_b_16,balanced_ce,2025
20,0.1014393806532811,0.1170621824333037,0.9631483090958994,0.955665024630542,vit_b_16,balanced_ce,2025
21,0.098205165923794,0.1190787190433793,0.9592490842490842,0.9507389162561576,vit_b_16,balanced_ce,2025
22,0.0803368844674582,0.1758819878199221,0.9465885942707134,0.9376026272577996,vit_b_16,balanced_ce,2025
23,0.0759587435945475,0.116647034076047,0.964884586983192,0.9573070607553368,vit_b_16,balanced_ce,2025
24,0.0551432493396483,0.1237774213962562,0.9604519229492948,0.9523809523809524,vit_b_16,balanced_ce,2025
25,0.0731319174766278,0.097866469715861,0.967715460270894,0.9605911330049262,vit_b_16,balanced_ce,2025
26,0.0607200351731953,0.1009463440498401,0.9745355716702828,0.9688013136289,vit_b_16,balanced_ce,2025
27,0.0453138038286896,0.1109058716577555,0.9648146487096404,0.9573070607553368,vit_b_16,balanced_ce,2025
28,0.0492781914485805,0.1075570461491645,0.9665609840150572,0.9589490968801314,vit_b_16,balanced_ce,2025
29,0.0395365892465902,0.0937460604963337,0.9771855804993242,0.9720853858784894,vit_b_16,balanced_ce,2025
30,0.0358905779115973,0.0856024259624907,0.974809724590752,0.9688013136289,vit_b_16,balanced_ce,2025
31,0.0403551704664379,0.0857898911708975,0.9732810867293626,0.9671592775041052,vit_b_16,balanced_ce,2025
32,0.0252508908506934,0.0774010628957319,0.9810339239412272,0.9770114942528736,vit_b_16,balanced_ce,2025
33,0.0325190634235923,0.0791651059694478,0.9770787766975192,0.9720853858784894,vit_b_16,balanced_ce,2025
34,0.0337520734830168,0.0793370449325231,0.9770787766975192,0.9720853858784894,vit_b_16,balanced_ce,2025
1,1.0290495812578653,0.7262177553474414,0.7382074257898783,0.7372742200328407,vit_b_16,balanced_ce,27182
2,0.6077981671046708,0.4788664851478363,0.8161412940367564,0.8177339901477833,vit_b_16,balanced_ce,27182
3,0.3899188364536775,0.4174901058374367,0.8451166034940496,0.8325123152709359,vit_b_16,balanced_ce,27182
4,0.334027604122363,0.4482283995460798,0.8143646095951386,0.7980295566502463,vit_b_16,balanced_ce,27182
5,0.3185646901702629,0.2440405156714184,0.9244779244751606,0.909688013136289,vit_b_16,balanced_ce,27182
6,0.257600558364538,0.2772132250524702,0.9116415852604948,0.9080459770114944,vit_b_16,balanced_ce,27182
7,0.2463111534950393,0.3378033277827922,0.8728157134584812,0.8752052545155994,vit_b_16,balanced_ce,27182
8,0.236888072015112,0.3584495102634962,0.8744451580995453,0.8604269293924466,vit_b_16,balanced_ce,27182
9,0.2278026336211521,0.2301459424992891,0.9221235292776004,0.9047619047619048,vit_b_16,balanced_ce,27182
10,0.1991808878608139,0.1683109766866381,0.9506165846112646,0.9408866995073892,vit_b_16,balanced_ce,27182
11,0.1456780328875266,0.2008720626335817,0.9381348794247324,0.922824302134647,vit_b_16,balanced_ce,27182
12,0.1667554153394615,0.1432177024619724,0.95271133520534,0.942528735632184,vit_b_16,balanced_ce,27182
13,0.1356722225518553,0.2605896987547036,0.9106620127569848,0.9080459770114944,vit_b_16,balanced_ce,27182
14,0.1668282715672453,0.1380954948062771,0.9537693314774984,0.947454844006568,vit_b_16,balanced_ce,27182
15,0.1417117427805396,0.1654145884555451,0.94076802400156,0.9310344827586208,vit_b_16,balanced_ce,27182
16,0.1306585941849986,0.2566202734589381,0.9238024347241212,0.909688013136289,vit_b_16,balanced_ce,27182
17,0.101209306644901,0.1758664370023558,0.9475019103511484,0.9376026272577996,vit_b_16,balanced_ce,27182
18,0.0897220542264843,0.1761834990777601,0.9467075026757406,0.9359605911330048,vit_b_16,balanced_ce,27182
19,0.0960823187732214,0.1281750578011198,0.9621815526388722,0.9573070607553368,vit_b_16,balanced_ce,27182
20,0.0720152964216439,0.1523990477442937,0.9479815596450772,0.9376026272577996,vit_b_16,balanced_ce,27182
21,0.07948324488106,0.1154034273524589,0.9676598276159596,0.9605911330049262,vit_b_16,balanced_ce,27182
22,0.0570342316647405,0.099237397417108,0.9704610551379648,0.9638752052545156,vit_b_16,balanced_ce,27182
23,0.0648252353931471,0.1119407038823724,0.9673396126429512,0.9605911330049262,vit_b_16,balanced_ce,27182
24,0.0640447156055321,0.1061051767227685,0.968657834153664,0.9622331691297208,vit_b_16,balanced_ce,27182
25,0.0583354453063571,0.0784186728739092,0.9753198585604804,0.9704433497536946,vit_b_16,balanced_ce,27182
26,0.0432404486334805,0.0769376489647307,0.981140112537046,0.9770114942528736,vit_b_16,balanced_ce,27182
27,0.0450420183470875,0.093918059369907,0.9643307796304642,0.9573070607553368,vit_b_16,balanced_ce,27182
28,0.0339242999019225,0.0848360487087117,0.9756695365925704,0.9704433497536946,vit_b_16,balanced_ce,27182
29,0.0274249420398175,0.087627913289029,0.9753869991938288,0.9704433497536946,vit_b_16,balanced_ce,27182
30,0.0343343762326118,0.0913262106172361,0.9714004071735708,0.9655172413793104,vit_b_16,balanced_ce,27182
31,0.0294501927558509,0.0882312706465204,0.9742766226099304,0.9688013136289,vit_b_16,balanced_ce,27182
32,0.0277194031839944,0.0939282315778614,0.9717442404162092,0.9655172413793104,vit_b_16,balanced_ce,27182
33,0.0268413723340857,0.0938197931302298,0.9717442404162092,0.9655172413793104,vit_b_16,balanced_ce,27182
34,0.0282818407304437,0.0943956856228937,0.9717442404162092,0.9655172413793104,vit_b_16,balanced_ce,27182
1,1.0117039324738648,0.7935930191002456,0.6567451515433501,0.6600985221674877,vit_b_16,balanced_ce,31415
2,0.6284620711275479,0.4255993571774712,0.8567645049700234,0.8440065681444991,vit_b_16,balanced_ce,31415
3,0.4244066389248115,0.4342507828632599,0.8197517137475616,0.8292282430213465,vit_b_16,balanced_ce,31415
4,0.3283330171409935,0.3552853552187213,0.8776187416908264,0.8538587848932676,vit_b_16,balanced_ce,31415
5,0.2970955763581767,0.5179812382594705,0.8255799000090597,0.8111658456486043,vit_b_16,balanced_ce,31415
6,0.2990630668684552,0.3027146504503752,0.8906003856429235,0.8735632183908046,vit_b_16,balanced_ce,31415
7,0.2583296109377185,0.2211762485147893,0.9279919555734722,0.916256157635468,vit_b_16,balanced_ce,31415
8,0.2388813897679267,0.3086886955012242,0.8918990486932291,0.8735632183908046,vit_b_16,balanced_ce,31415
9,0.2106064331342968,0.1984603219040117,0.931990922235344,0.9195402298850576,vit_b_16,balanced_ce,31415
10,0.2045293053602292,0.2240736051929016,0.9233360863329896,0.909688013136289,vit_b_16,balanced_ce,31415
11,0.1751706144145586,0.2321289154304855,0.9266678033835254,0.9178981937602628,vit_b_16,balanced_ce,31415
12,0.2011762492005142,0.1978457986280836,0.929431103731616,0.9211822660098522,vit_b_16,balanced_ce,31415
13,0.1730513756404023,0.1769570250473977,0.9461512939333948,0.9376026272577996,vit_b_16,balanced_ce,31415
14,0.135858500579958,0.2073942673911014,0.9389751715900326,0.9326765188834154,vit_b_16,balanced_ce,31415
15,0.1359907655074852,0.2227978097589928,0.9185204096628804,0.9178981937602628,vit_b_16,balanced_ce,31415
16,0.1244772195279179,0.1538880015731053,0.9507057201883432,0.9441707717569786,vit_b_16,balanced_ce,31415
17,0.1184261591024762,0.1957911064569977,0.9301878801438772,0.916256157635468,vit_b_16,balanced_ce,31415
18,0.0936765030275225,0.1895141050048258,0.9311052558697144,0.9211822660098522,vit_b_16,balanced_ce,31415
19,0.0914496487265154,0.1345297725984371,0.9609560409924488,0.9523809523809524,vit_b_16,balanced_ce,31415
20,0.0835440978355483,0.150025783097509,0.9543642146333364,0.9507389162561576,vit_b_16,balanced_ce,31415
21,0.0833816218525433,0.1060109953281327,0.9667211618083024,0.9605911330049262,vit_b_16,balanced_ce,31415
22,0.0830292784224259,0.0968001131182429,0.9640797084140214,0.9573070607553368,vit_b_16,balanced_ce,31415
23,0.0782377261259251,0.099290677063375,0.967792471363037,0.9655172413793104,vit_b_16,balanced_ce,31415
24,0.0628731587125882,0.1070783576379072,0.9626705079228598,0.955665024630542,vit_b_16,balanced_ce,31415
25,0.0579237272455528,0.1069413825796155,0.9673388918401076,0.9638752052545156,vit_b_16,balanced_ce,31415
26,0.0522024234172091,0.0808436319672415,0.9744461758171084,0.9704433497536946,vit_b_16,balanced_ce,31415
27,0.0523840261128958,0.0891987780118223,0.9690186300338915,0.9638752052545156,vit_b_16,balanced_ce,31415
28,0.0460641491123735,0.0854304009201295,0.971166049462732,0.9655172413793104,vit_b_16,balanced_ce,31415
29,0.0390115951511989,0.0997213757488332,0.9658432158613895,0.9589490968801314,vit_b_16,balanced_ce,31415
30,0.0384711051994839,0.0783763437827036,0.9715275282468958,0.9655172413793104,vit_b_16,balanced_ce,31415
31,0.0314123020774188,0.0731892215305165,0.9758101481718366,0.9704433497536946,vit_b_16,balanced_ce,31415
32,0.0352062527851409,0.0723679706894705,0.974617548027408,0.9688013136289,vit_b_16,balanced_ce,31415
33,0.0393084334186646,0.0693758320008299,0.9787648592301246,0.973727422003284,vit_b_16,balanced_ce,31415
34,0.0415292309859531,0.0700085767420935,0.977447959275085,0.9720853858784894,vit_b_16,balanced_ce,31415
1,1.0213468318245322,0.7619459860039071,0.752532014219777,0.7504105090311987,vit_b_16,balanced_ce,42
2,0.7031255785421663,0.5082435850635146,0.8265152238672344,0.8160919540229885,vit_b_16,balanced_ce,42
3,0.4822333697380206,0.5720749097113147,0.7373462880615416,0.7339901477832512,vit_b_16,balanced_ce,42
4,0.3786068978334772,0.4878607673206548,0.7908365406089806,0.7783251231527094,vit_b_16,balanced_ce,42
5,0.282701596675313,0.4460427138605728,0.8306251892949058,0.8078817733990148,vit_b_16,balanced_ce,42
6,0.3118960461371393,0.2794001016319287,0.9224306481597272,0.9080459770114944,vit_b_16,balanced_ce,42
7,0.2542815538722308,0.2148458506477681,0.9191374870421034,0.9129720853858784,vit_b_16,balanced_ce,42
8,0.2664121947724287,0.2683748896486066,0.921946138250752,0.9080459770114944,vit_b_16,balanced_ce,42
9,0.2023331065798057,0.2502458985215924,0.9306225688586832,0.916256157635468,vit_b_16,balanced_ce,42
10,0.1821948855591574,0.19343190155434,0.9429281774787032,0.9326765188834154,vit_b_16,balanced_ce,42
11,0.2472287274936381,0.2694298380309921,0.917227487572778,0.9113300492610836,vit_b_16,balanced_ce,42
12,0.1454347739215475,0.1433574824008252,0.956744398945664,0.9490968801313628,vit_b_16,balanced_ce,42
13,0.1965366242574577,0.2580471806142522,0.902358434643181,0.9064039408866996,vit_b_16,balanced_ce,42
14,0.1628531854161059,0.1802472805203671,0.9391932994674426,0.929392446633826,vit_b_16,balanced_ce,42
15,0.121304824406867,0.1354808013837276,0.9590742241909944,0.9523809523809524,vit_b_16,balanced_ce,42
16,0.1011499343266438,0.1782220891984225,0.9409944165171026,0.9376026272577996,vit_b_16,balanced_ce,42
17,0.1127004684759254,0.1979729861069978,0.9310390571754208,0.9261083743842364,vit_b_16,balanced_ce,42
18,0.1121470261803829,0.1204332473927922,0.9613240137042204,0.9540229885057472,vit_b_16,balanced_ce,42
19,0.0803114137293112,0.0818345967209202,0.9727793335897564,0.9671592775041052,vit_b_16,balanced_ce,42
20,0.0868373005403785,0.1562389610901059,0.951312139745244,0.9458128078817734,vit_b_16,balanced_ce,42
21,0.082658199073259,0.0955863108457798,0.965374430730968,0.9605911330049262,vit_b_16,balanced_ce,42
22,0.0752229662145601,0.07954757344987,0.9758455659058052,0.9720853858784894,vit_b_16,balanced_ce,42
23,0.0579693205318264,0.0919860550592392,0.9715974015357632,0.9655172413793104,vit_b_16,balanced_ce,42
24,0.0581071990157472,0.0792924414093687,0.9758154900982232,0.9704433497536946,vit_b_16,balanced_ce,42
25,0.0427499761814758,0.0699404136756395,0.975544808178159,0.9720853858784894,vit_b_16,balanced_ce,42
26,0.0492459338590476,0.0915862676153825,0.9674737489708614,0.9622331691297208,vit_b_16,balanced_ce,42
27,0.0486186059188549,0.063481613281007,0.9786853002070394,0.973727422003284,vit_b_16,balanced_ce,42
28,0.0403763779057664,0.0762873115614423,0.975190018637273,0.9704433497536946,vit_b_16,balanced_ce,42
29,0.0314923836356961,0.0623286470085725,0.9811736544948212,0.9770114942528736,vit_b_16,balanced_ce,42
30,0.0447878784910891,0.0524935485620804,0.9824990064397888,0.9786535303776684,vit_b_16,balanced_ce,42
31,0.0365787451533577,0.0530227633569334,0.981268084957448,0.9770114942528736,vit_b_16,balanced_ce,42
32,0.0478385199070867,0.057565961754919,0.9780991189554008,0.973727422003284,vit_b_16,balanced_ce,42
33,0.0308057331488269,0.0544404520642483,0.9852772033270906,0.9819376026272578,vit_b_16,balanced_ce,42
34,0.0303419659788247,0.05432756349738,0.9852772033270906,0.9819376026272578,vit_b_16,balanced_ce,42
1,0.579974323081635,0.5675744677607845,0.4957063213133362,0.5730706075533661,vit_b_16,focal_loss,1337
2,0.5338194806043628,0.4942158939215937,0.577134155660879,0.6288998357963875,vit_b_16,focal_loss,1337
3,0.4548717452268818,0.4255661891990498,0.5976028225056598,0.6305418719211823,vit_b_16,focal_loss,1337
4,0.3884612365745283,0.3655491562312459,0.6380364872608657,0.6584564860426929,vit_b_16,focal_loss,1337
5,0.3393691608482588,0.325357505644875,0.6248435892896913,0.645320197044335,vit_b_16,focal_loss,1337
6,0.2946019561303311,0.2822777674898921,0.6561406142056944,0.6748768472906403,vit_b_16,focal_loss,1337
7,0.2604870806993206,0.2506006713375474,0.6891185974537816,0.6978653530377669,vit_b_16,focal_loss,1337
8,0.2331741252714385,0.2409198661938872,0.6845691672730645,0.6781609195402298,vit_b_16,focal_loss,1337
9,0.2094962957244766,0.2074391702908796,0.7312084966636139,0.7257799671592775,vit_b_16,focal_loss,1337
10,0.1900095110042233,0.241849300505101,0.6817559818222186,0.6666666666666666,vit_b_16,focal_loss,1337
11,0.1756687521777379,0.2027086871010916,0.7267849606013619,0.7044334975369458,vit_b_16,focal_loss,1337
12,0.1626074304637255,0.1842165167500037,0.7948036437199257,0.7717569786535303,vit_b_16,focal_loss,1337
13,0.1539954511006812,0.1551253141832273,0.8474845873684558,0.8308702791461412,vit_b_16,focal_loss,1337
14,0.1436094676987358,0.1828899273927184,0.8143399132258216,0.7881773399014779,vit_b_16,focal_loss,1337
15,0.1311008063162986,0.1515805361110392,0.8317919721978708,0.8111658456486043,vit_b_16,focal_loss,1337
16,0.1290051461680283,0.1499278520911393,0.8324996341166304,0.8095238095238095,vit_b_16,focal_loss,1337
17,0.1179770956035238,0.1336742071878342,0.8495304400635546,0.825944170771757,vit_b_16,focal_loss,1337
18,0.1160845001206875,0.1553059950446456,0.8256583696776102,0.8029556650246306,vit_b_16,focal_loss,1337
19,0.1161974027883818,0.1583199373802723,0.8291478666768142,0.8013136288998358,vit_b_16,focal_loss,1337
20,0.1125934286884348,0.1443998249880786,0.8362355645732282,0.8111658456486043,vit_b_16,focal_loss,1337
21,0.1087709549912668,0.1366067643236057,0.8470985892848679,0.8210180623973727,vit_b_16,focal_loss,1337
22,0.1054252285320436,0.1423532296284079,0.8386266511266511,0.8144499178981938,vit_b_16,focal_loss,1337
23,0.1026692325953125,0.1223710870312156,0.8611781923443758,0.8407224958949097,vit_b_16,focal_loss,1337
24,0.097019838943737,0.1364374220469119,0.8382961260790263,0.8144499178981938,vit_b_16,focal_loss,1337
25,0.1019769636576959,0.1466446121533711,0.8423519334566274,0.819376026272578,vit_b_16,focal_loss,1337
26,0.0966508405607174,0.13253593043545,0.8460458026313731,0.8243021346469622,vit_b_16,focal_loss,1337
27,0.0931458115132496,0.1268043899771028,0.8511192038839522,0.8275862068965517,vit_b_16,focal_loss,1337
28,0.0965615283966273,0.1281861751929096,0.8583545364923334,0.8341543513957307,vit_b_16,focal_loss,1337
29,0.0908339759194159,0.1282340758931265,0.8528601927033246,0.8292282430213465,vit_b_16,focal_loss,1337
30,0.0949406872642585,0.1276807575586002,0.855632675725111,0.8308702791461412,vit_b_16,focal_loss,1337
31,0.091825409940655,0.1261379090435986,0.8557150528335772,0.8325123152709359,vit_b_16,focal_loss,1337
1,0.5799528485651804,0.5682798035822086,0.4774595465133723,0.5632183908045977,vit_b_16,focal_loss,2025
2,0.5345201875078238,0.4982467166504445,0.5772536026155706,0.6206896551724138,vit_b_16,focal_loss,2025
3,0.455823845069312,0.4188423185121445,0.5888245250152265,0.645320197044335,vit_b_16,focal_loss,2025
4,0.3908661435169998,0.3651382496400028,0.6337332042480783,0.6600985221674877,vit_b_16,focal_loss,2025
5,0.3372448289645787,0.3281843444983947,0.6395750235214966,0.6568144499178982,vit_b_16,focal_loss,2025
6,0.292685571129586,0.2908997445662425,0.6400095101334348,0.6600985221674877,vit_b_16,focal_loss,2025
7,0.2594721066930801,0.2615227470257012,0.6607543339620612,0.6699507389162561,vit_b_16,focal_loss,2025
8,0.2316117320726961,0.2311970478991178,0.6919545237455039,0.6962233169129721,vit_b_16,focal_loss,2025
9,0.2070707090971549,0.2277917679894734,0.715608593976643,0.7011494252873564,vit_b_16,focal_loss,2025
10,0.1880308034680849,0.2027158267392313,0.7708099045254936,0.7536945812807881,vit_b_16,focal_loss,2025
11,0.1735622311099342,0.1754403008616029,0.8200362059173113,0.8078817733990148,vit_b_16,focal_loss,2025
12,0.1590363788898045,0.1705015833154687,0.8368819598957971,0.8144499178981938,vit_b_16,focal_loss,2025
13,0.1514686467306056,0.1722861358097621,0.8252823613747304,0.8045977011494253,vit_b_16,focal_loss,2025
14,0.1407065525781919,0.1628179779193671,0.8287945770704392,0.8111658456486043,vit_b_16,focal_loss,2025
15,0.1338039688045823,0.156894559930698,0.8193458387818142,0.8045977011494253,vit_b_16,focal_loss,2025
16,0.1220342231498661,0.1679834622663426,0.8293842687131864,0.80623973727422,vit_b_16,focal_loss,2025
17,0.1200700047172226,0.1307911388392519,0.8599713771927084,0.8390804597701149,vit_b_16,focal_loss,2025
18,0.1179925356237037,0.1477334837999641,0.8529323397449996,0.8292282430213465,vit_b_16,focal_loss,2025
19,0.1112815912164787,0.135776878675608,0.8546580196294031,0.8292282430213465,vit_b_16,focal_loss,2025
20,0.1092648984206372,0.1347281016739718,0.8505025260305248,0.8292282430213465,vit_b_16,focal_loss,2025
21,0.1088944902214727,0.1331219139748997,0.857474958309716,0.8374384236453202,vit_b_16,focal_loss,2025
22,0.1037778085952065,0.1338871760517114,0.8522266748222012,0.8325123152709359,vit_b_16,focal_loss,2025
23,0.1033505374680294,0.1273613035776736,0.86189000854476,0.8374384236453202,vit_b_16,focal_loss,2025
24,0.1015988664855437,0.1264919750208925,0.8645137509581643,0.8390804597701149,vit_b_16,focal_loss,2025
25,0.0978712790067879,0.13111256515647,0.8559272136813917,0.8341543513957307,vit_b_16,focal_loss,2025
26,0.0941254110348874,0.1245858498003291,0.8508843492542648,0.8275862068965517,vit_b_16,focal_loss,2025
27,0.1006442802468796,0.1242691934206607,0.8610972062462622,0.8390804597701149,vit_b_16,focal_loss,2025
28,0.0945847269769607,0.1236135612176165,0.8638939257368804,0.8407224958949097,vit_b_16,focal_loss,2025
29,0.0922463478726745,0.1245741462472624,0.8597468124615324,0.8374384236453202,vit_b_16,focal_loss,2025
30,0.0950620395646991,0.1298933965819222,0.8594565289573263,0.8374384236453202,vit_b_16,focal_loss,2025
31,0.090584926768116,0.1286573237777735,0.8621104295200174,0.8390804597701149,vit_b_16,focal_loss,2025
32,0.0917721965479515,0.1257518891043263,0.8610929101031563,0.8374384236453202,vit_b_16,focal_loss,2025
1,0.5799174753140481,0.5673382424172901,0.4894099978982141,0.5730706075533661,vit_b_16,focal_loss,27182
2,0.5335723289286943,0.495216877883291,0.5780632209401103,0.6272577996715928,vit_b_16,focal_loss,27182
3,0.455720126670777,0.4246061700709739,0.5949445476298619,0.6338259441707718,vit_b_16,focal_loss,27182
4,0.3884699390831228,0.3596098096108397,0.6422362182639577,0.6699507389162561,vit_b_16,focal_loss,27182
5,0.3351119032224578,0.318247041678781,0.6279883398668831,0.6600985221674877,vit_b_16,focal_loss,27182
6,0.2926830176833644,0.3226943229415342,0.6016691657186175,0.6141215106732348,vit_b_16,focal_loss,27182
7,0.2583713746709857,0.2678313300331629,0.638007740336272,0.6535303776683087,vit_b_16,focal_loss,27182
8,0.228430627713304,0.2420092597970821,0.6571083313532367,0.6666666666666666,vit_b_16,focal_loss,27182
9,0.2091950600302282,0.2428679119777209,0.6610009179547415,0.6617405582922824,vit_b_16,focal_loss,27182
10,0.1860952473954283,0.2211339479596744,0.6836412875725075,0.6765188834154351,vit_b_16,focal_loss,27182
11,0.1712069773139769,0.2013983716714167,0.786478425452623,0.7668308702791461,vit_b_16,focal_loss,27182
12,0.1605420230928749,0.1748563483822326,0.8272840747539327,0.8095238095238095,vit_b_16,focal_loss,27182
13,0.1488341556256391,0.1860332373523555,0.8156312668435337,0.7931034482758621,vit_b_16,focal_loss,27182
14,0.1412407491035327,0.1660360745804259,0.817845623953347,0.7947454844006568,vit_b_16,focal_loss,27182
15,0.1334314863087841,0.1752253062227872,0.8273707786094571,0.7996715927750411,vit_b_16,focal_loss,27182
16,0.125515856118529,0.1564770488707694,0.8135060573196888,0.7914614121510674,vit_b_16,focal_loss,27182
17,0.1209093613815223,0.1782631228122805,0.7960409303711422,0.7717569786535303,vit_b_16,focal_loss,27182
18,0.1145829538416988,0.1710943112819652,0.8082192537039633,0.7832512315270936,vit_b_16,focal_loss,27182
19,0.1124721551952337,0.1357460740360329,0.8576520166190322,0.8341543513957307,vit_b_16,focal_loss,27182
20,0.1057434024102658,0.1409104940143516,0.8501990958436374,0.8243021346469622,vit_b_16,focal_loss,27182
21,0.1028248211149591,0.1423942631688611,0.8294513144934875,0.8045977011494253,vit_b_16,focal_loss,27182
22,0.1004161311120371,0.1322051589124895,0.8609504646907497,0.8374384236453202,vit_b_16,focal_loss,27182
23,0.1001744937223688,0.135563299671574,0.8566737820190858,0.8341543513957307,vit_b_16,focal_loss,27182
24,0.0990041900458884,0.1161487469532219,0.8810334621429563,0.8604269293924466,vit_b_16,focal_loss,27182
25,0.0966559946013251,0.1177290508704036,0.8740910729300821,0.8522167487684729,vit_b_16,focal_loss,27182
26,0.0948768150617871,0.1283673410149435,0.8594186748480642,0.8374384236453202,vit_b_16,focal_loss,27182
27,0.0947573131961856,0.1293008701358914,0.8610119427990099,0.8390804597701149,vit_b_16,focal_loss,27182
28,0.0965691802633667,0.1248046787110064,0.8719111586043731,0.8522167487684729,vit_b_16,focal_loss,27182
29,0.092472578079713,0.1370351953655236,0.8515443488224343,0.8292282430213465,vit_b_16,focal_loss,27182
30,0.0861381092630916,0.1275255664424551,0.870247220512102,0.8505747126436781,vit_b_16,focal_loss,27182
31,0.0919442733687549,0.1237631930506288,0.8692140433138983,0.8472906403940886,vit_b_16,focal_loss,27182
32,0.0891893477347697,0.1242721357760562,0.873838379146201,0.8538587848932676,vit_b_16,focal_loss,27182
1,0.5800443272599017,0.5685199327852534,0.4844161022622685,0.5697865353037767,vit_b_16,focal_loss,31415
2,0.534547558096884,0.4968963186141892,0.5704537498279179,0.6239737274220033,vit_b_16,focal_loss,31415
3,0.4561334640259064,0.4226120632074541,0.5856389685128441,0.6354679802955665,vit_b_16,focal_loss,31415
4,0.3901335295977198,0.3743946333041136,0.6050145348837209,0.6371100164203612,vit_b_16,focal_loss,31415
5,0.3386755637313863,0.3273464314064565,0.6108885336609143,0.6436781609195402,vit_b_16,focal_loss,31415
6,0.2965144168094508,0.2945108740592042,0.6175253480045311,0.6420361247947455,vit_b_16,focal_loss,31415
7,0.2663487697527572,0.2984055916859794,0.6115302106978282,0.625615763546798,vit_b_16,focal_loss,31415
8,0.2392188059424683,0.2367802200646236,0.6721157028080091,0.6880131362889984,vit_b_16,focal_loss,31415
9,0.2155446675205063,0.2283382276791853,0.6813297068899583,0.6847290640394089,vit_b_16,focal_loss,31415
10,0.195644094262056,0.2066072360635391,0.7161358220568748,0.7093596059113301,vit_b_16,focal_loss,31415
11,0.1796307452847961,0.1872098154230853,0.7545453511031395,0.7438423645320197,vit_b_16,focal_loss,31415
12,0.1673965785383968,0.19421975679194,0.7704657418888384,0.7471264367816092,vit_b_16,focal_loss,31415
13,0.1573809896207861,0.1836252975933657,0.7825916891719962,0.7569786535303776,vit_b_16,focal_loss,31415
14,0.1452590048365517,0.1765319935010963,0.7874058428374368,0.7651888341543513,vit_b_16,focal_loss,31415
15,0.1351390680340765,0.1582017774848123,0.8374132237473733,0.812807881773399,vit_b_16,focal_loss,31415
16,0.1295754232127972,0.170988712600495,0.8211593134329578,0.7980295566502463,vit_b_16,focal_loss,31415
17,0.1254699150869632,0.1551553836988502,0.8308189904821079,0.80623973727422,vit_b_16,focal_loss,31415
18,0.1190961979918823,0.1386789257694739,0.8361440113294711,0.812807881773399,vit_b_16,focal_loss,31415
19,0.1146466107354851,0.1434323081046294,0.8356235171487515,0.8095238095238095,vit_b_16,focal_loss,31415
20,0.1097196558657346,0.1485975902460283,0.8315408147388451,0.8078817733990148,vit_b_16,focal_loss,31415
21,0.1083712516670067,0.144765634156996,0.8372262792238674,0.812807881773399,vit_b_16,focal_loss,31415
22,0.1069760947188719,0.1618628817043085,0.8300869592537238,0.8045977011494253,vit_b_16,focal_loss,31415
23,0.1050534815813933,0.1435959153183184,0.8387054493025897,0.8160919540229885,vit_b_16,focal_loss,31415
24,0.1003773899850401,0.1442017618854253,0.8512636003311511,0.8308702791461412,vit_b_16,focal_loss,31415
25,0.1030366270398632,0.1377681531929617,0.8549133807072976,0.8325123152709359,vit_b_16,focal_loss,31415
26,0.0973657739825009,0.129451304625212,0.8669629170774212,0.8456486042692939,vit_b_16,focal_loss,31415
27,0.0943007011287346,0.1357292218748571,0.8570833684814252,0.8357963875205254,vit_b_16,focal_loss,31415
28,0.0949221149636907,0.1448629193118053,0.8513640728205032,0.8308702791461412,vit_b_16,focal_loss,31415
