architecture,regime,epoch,train_loss_mean,train_loss_min,train_loss_max,validation_loss_mean,validation_loss_min,validation_loss_max,validation_macro_f1_mean,validation_macro_f1_min,validation_macro_f1_max,validation_accuracy_mean,n_seeds
swin_tiny,balanced_ce,30,0.05404989043486372,0.0373180608481974,0.0817210658343741,0.0586658862533356,0.0480429896188682,0.0757485613752957,0.9842264452091705,0.9806446578117444,0.9880171100260342,0.9815270935960592,4
swin_tiny,balanced_ce,31,0.0496351074507056,0.0331834400363629,0.0675004547596082,0.05708070177384548,0.043607131784479,0.0714250166972331,0.9846145625446996,0.9819498363886552,0.9865424430641824,0.9819376026272578,4
swin_tiny,balanced_ce,32,0.04651874545941152,0.0316642660303908,0.0611484919470098,0.0559664069833952,0.0460322886225209,0.0702965061787411,0.9842464011455624,0.9792079856200092,0.9877378419876688,0.9815270935960592,4
swin_tiny,balanced_ce,33,0.04727321213237307,0.0318630905622233,0.0675954472918475,0.0553360192761993,0.0437632663212166,0.0700056635559045,0.9846738764773262,0.9792079856200092,0.9877378419876688,0.9819376026272578,4
swin_tiny,balanced_ce,34,0.04880185642243645,0.0341271021623267,0.0725584533462847,0.05536710566188065,0.0438882429259775,0.0700184294039441,0.9853715666543137,0.9792079856200092,0.989227719415432,0.9827586206896552,4
swin_tiny,focal_loss,1,0.4193832477262024,0.3943763424621106,0.4600741834967333,0.27693348392868666,0.2447977271573297,0.296136536817441,0.585035397673669,0.5362336066109651,0.6252693785593904,0.6088669950738916,5
swin_tiny,focal_loss,2,0.23736763265514202,0.2298996335121366,0.2454318406921279,0.21110819176891554,0.1981916422718655,0.2283695447816833,0.7106110104503197,0.6692520869458104,0.7455136007443657,0.7021346469622332,5
swin_tiny,focal_loss,3,0.1912251286169347,0.1835610719682462,0.1988261628025236,0.18963808863621034,0.1691955665649451,0.2142862978044206,0.7440843544525745,0.7038592447933198,0.7756992942837823,0.7323481116584565,5
swin_tiny,focal_loss,4,0.17171092657716075,0.1680552708034146,0.1757125771737056,0.15656431167583743,0.1418871950046182,0.1732835521055951,0.7858768464810535,0.7604433130924797,0.8099259165913021,0.7753694581280788,5
swin_tiny,focal_loss,5,0.15698198543465408,0.1506593982985338,0.1662021149755152,0.15370058133488607,0.1385041415593502,0.1733731562868127,0.8053461656458086,0.7715816551374579,0.8204959466889009,0.7904761904761906,5
swin_tiny,focal_loss,6,0.1473451939942757,0.1390461550367528,0.1535726979034437,0.16072198507821028,0.1334078460687095,0.2046396538541822,0.7992625013832286,0.7829658888504466,0.8243529251986088,0.7848932676518883,5
swin_tiny,focal_loss,7,0.13966127576276996,0.1379053313697578,0.1422040918799402,0.13039533270795162,0.1134727189106307,0.1401922384212757,0.8214454238083782,0.8064590387594107,0.8381221264546925,0.8091954022988507,5
swin_tiny,focal_loss,8,0.13247731854448416,0.1273282154870787,0.1364737316835115,0.13933242050493486,0.1197355431191048,0.1644006861352372,0.8191146208134569,0.8002598533823704,0.8433155180009412,0.806568144499179,5
swin_tiny,focal_loss,9,0.12572305593790192,0.124259244545849,0.1276693511708445,0.12841859681559312,0.1124017288042798,0.1475103952125179,0.8342028377323685,0.8148855174286393,0.8439472775753741,0.8236453201970443,5
swin_tiny,focal_loss,10,0.12111239220246486,0.1179524640312094,0.123852328314513,0.12447666909502834,0.1048394200347718,0.1536919766263225,0.8375615867765027,0.8233308123652328,0.8553863262921702,0.825615763546798,5
swin_tiny,focal_loss,11,0.11443458075315963,0.1093351877898449,0.1190904724498415,0.12757465092615144,0.102737302165509,0.1490463616421265,0.830201296559944,0.8147405621957757,0.8495700717795669,0.8206896551724139,5
swin_tiny,focal_loss,12,0.1129149287457206,0.1102703216965253,0.1166597280147205,0.11673081596496653,0.1037206531843332,0.1318495674869305,0.840496844656261,0.8212878588172179,0.8504655340447096,0.8282430213464697,5
swin_tiny,focal_loss,13,0.10449403090772388,0.1017092356363373,0.1078747745505116,0.11777744858918708,0.1013099010942017,0.133017248708039,0.8407326726216645,0.8232790187678061,0.8605389852520597,0.8288998357963875,5
swin_tiny,focal_loss,14,0.10373812245044638,0.1011548266050476,0.1057851483616552,0.11440336286825885,0.1050593214375632,0.1277638745718989,0.838471748388797,0.808819357721435,0.8506586179191498,0.8282430213464697,5
swin_tiny,focal_loss,15,0.09957291799422302,0.0960109756182493,0.1039482658352499,0.11756237863711334,0.0964233457846398,0.136284619227223,0.8470100312629167,0.8319162628190806,0.8627509071700886,0.8361247947454844,5
swin_tiny,focal_loss,16,0.09580337143923776,0.0889028560062493,0.0991502949519505,0.11853630675373013,0.0941609350233438,0.1595243052357719,0.8417613654991811,0.8100342046516772,0.8562931182854725,0.8308702791461412,5
swin_tiny,focal_loss,17,0.0945210576366456,0.0905368694600195,0.1006049525915843,0.10926056822336754,0.099977007102105,0.1287967167268637,0.8475158360861268,0.8154886782003575,0.8692442660801764,0.8341543513957307,5
swin_tiny,focal_loss,18,0.09192588763517731,0.0883356351215516,0.0956824368327489,0.11473277652351724,0.1038922417560234,0.1381097858762506,0.8492582987290141,0.8336065247521851,0.8602907530343165,0.8367816091954022,5
swin_tiny,focal_loss,19,0.08807973740795894,0.0860644468261822,0.0899351047689131,0.11099694055583084,0.0956178107138337,0.1232656694104518,0.8590091418216833,0.8571669974950042,0.8629302312372975,0.8433497536945813,5
swin_tiny,focal_loss,20,0.08716127244497011,0.0849122222336189,0.090962730177886,0.11350123320992159,0.0927756727475838,0.1347011700150218,0.8452754238467104,0.836153186966545,0.8531382033361172,0.832183908045977,5
swin_tiny,focal_loss,21,0.08524047588186437,0.0833179195390225,0.0888349642129271,0.11673779837995127,0.1021401482849872,0.1305295721503901,0.8509711753536431,0.8345424084734279,0.8641972878390201,0.8380952380952381,5
swin_tiny,focal_loss,22,0.08299628209407797,0.0788711646895836,0.0863912505587081,0.10735312211273726,0.097346056662561,0.1139378737542038,0.8599948175497946,0.8513614955200905,0.8745701623705706,0.8444170771756978,4
swin_tiny,focal_loss,23,0.08381860612871968,0.082061169186512,0.0859507830689132,0.09561279561670342,0.0905653005603499,0.1065439588966823,0.8608730579997723,0.8492727375861396,0.8697733093464712,0.8464696223316912,4
swin_tiny,focal_loss,24,0.08029419113153517,0.0764932734109395,0.0848509222661883,0.10972022083213268,0.0995790720083834,0.1217426206726941,0.8550467558684531,0.839394062308465,0.861026628661441,0.8423645320197044,4
swin_tiny,focal_loss,25,0.07868007945571165,0.0765500683409468,0.0819900115012389,0.09787564766891477,0.0886045687500087,0.1103638079512882,0.8633844193123379,0.8529961171171272,0.8775788151658662,0.8505747126436781,4
swin_tiny,focal_loss,26,0.07799151191563194,0.0741408592682521,0.0839197607524365,0.1041955727050065,0.0949634742022343,0.1088149635417903,0.8590812043799746,0.8503702655998233,0.8712142480614555,0.8464696223316912,4
swin_tiny,focal_loss,27,0.07657041323546362,0.0702416274925736,0.0791735459191099,0.1084422895253585,0.1048895805731587,0.1161889304423762,0.8598766359580738,0.8488378176993385,0.8690825249420013,0.8472906403940886,4
swin_tiny,focal_loss,28,0.07667344042618862,0.0733257233598948,0.0798933902464034,0.1031372621594293,0.0934173871681999,0.1105899698237088,0.8646946145125498,0.8556255962907671,0.8750277710959501,0.8513957307060755,4
swin_tiny,focal_loss,29,0.07490591993244435,0.0701945329225754,0.0774029881573938,0.10579453827125095,0.0946912388936639,0.1104906287980197,0.8604953863624257,0.8496150423139811,0.8756577521495121,0.8456486042692939,4
swin_tiny,focal_loss,30,0.0736192626480338,0.0717435707631136,0.0764753341962876,0.10311784742876161,0.1004038101860455,0.1060586262659486,0.8683188090521963,0.8654800040441272,0.8734257770589271,0.8555008210180622,3
swin_tiny,focal_loss,31,0.07572292089735073,0.072261117354546,0.0799403904899562,0.10213452120850368,0.0983347655419254,0.1056840028766732,0.8636287430029871,0.8568026002170006,0.8720977958518237,0.8505747126436781,3
swin_tiny,focal_loss,32,0.07336699065665575,0.0706651199052539,0.0760688614080576,0.10003172883944361,0.0965743201902543,0.1034891374886329,0.8631703592912054,0.8543250521597942,0.8720156664226167,0.8489326765188834,2
swin_tiny,focal_loss,33,0.0737503412839267,0.0729558712594957,0.0745448113083577,0.0996706561783362,0.0960846557381313,0.1032566566185411,0.8637762487334143,0.8543250521597942,0.8732274453070344,0.8497536945812807,2
swin_tiny,focal_loss,34,0.0683173075658343,0.0683173075658343,0.0683173075658343,0.1032360268294909,0.1032360268294909,0.1032360268294909,0.8543250521597942,0.8543250521597942,0.8543250521597942,0.8423645320197044,1
swin_tiny,standard_ce,1,0.8284243990541134,0.8135165934822471,0.8479046486593089,0.6635289223910552,0.6062725604265585,0.7402437770699437,0.7067703934812553,0.6439653163539172,0.7638270568073302,0.7031198686371101,5
swin_tiny,standard_ce,2,0.6448883147315108,0.6292312480653317,0.6564809020667587,0.572451483361631,0.4261682053113414,0.8015016123579053,0.766259927185846,0.6636514455492797,0.8444229538433823,0.7602627257799671,5
swin_tiny,standard_ce,3,0.5084021021779266,0.482785122214386,0.5281702753424854,0.4794301006007077,0.4188989173798334,0.6441581957837436,0.7977721205646591,0.710735589991404,0.8477405663261143,0.7852216748768474,5
swin_tiny,standard_ce,4,0.42605318383403734,0.4125625954361498,0.4383098271693412,0.37342714292466733,0.3126661598878149,0.4234005755000122,0.8453956557021183,0.8007043270031545,0.890061122139809,0.8334975369458129,5
swin_tiny,standard_ce,5,0.38345686949619295,0.3572266060145332,0.4040747515346547,0.32739433803777584,0.2602217132822046,0.3899444426809038,0.8884979679486703,0.8469981422952491,0.9304430964461264,0.8821018062397373,5
swin_tiny,standard_ce,6,0.3479400050388698,0.3340226821195471,0.363353903840422,0.3873493497301205,0.2735843907044634,0.5650477487661177,0.8477585041619718,0.7726390608706986,0.9033026363769646,0.8417077175697866,5
swin_tiny,standard_ce,7,0.3252831171120407,0.2982351089613299,0.3693883935261275,0.28688104814300786,0.198855503635062,0.3837805702572777,0.8974609335633048,0.8510471478955207,0.9353455469678972,0.8896551724137931,5
swin_tiny,standard_ce,8,0.28688864241480194,0.2562989004414613,0.3179050958219437,0.2754089175651617,0.1294793635362083,0.4441068980885648,0.8970444178107,0.8246133584995519,0.958900351180554,0.890311986863711,5
swin_tiny,standard_ce,9,0.2610240910468076,0.2082909313100922,0.3238486697625611,0.269784427119789,0.2077376626199493,0.3215020301894014,0.9030125759728271,0.8770165396190787,0.9231662668634972,0.8965517241379312,5
swin_tiny,standard_ce,10,0.26155706451652544,0.2167984484342992,0.3165823888380624,0.2026700153726662,0.102823752341012,0.3459385177380542,0.9312375040348805,0.9032056713551376,0.9724186847225402,0.9274220032840723,5
swin_tiny,standard_ce,11,0.2401131979691647,0.200895195580063,0.2704599811710247,0.2242724352135447,0.1566031946875583,0.2658358000475785,0.9188790079068736,0.8991326569874821,0.9472979000702804,0.9146141215106732,5
swin_tiny,standard_ce,12,0.21394357506912492,0.1697256576354977,0.2554591511066852,0.19251155145894516,0.1632780070326402,0.2086825548795056,0.9308935334037152,0.9166468882198584,0.946517009891173,0.9300492610837438,5
swin_tiny,standard_ce,13,0.2214026454368668,0.1766385040718976,0.3056144590641786,0.23780341028604407,0.1233618195934836,0.4271889874109102,0.9044428799502157,0.8187508868109482,0.9605717261851324,0.9044334975369459,5
swin_tiny,standard_ce,14,0.21598323866148822,0.1319217949490241,0.3001149230242194,0.17130584407518254,0.1091063138593006,0.270222244738358,0.9376783002367844,0.9186206390531346,0.9504791646709456,0.9323481116584565,5
swin_tiny,standard_ce,15,0.19231346946949487,0.1495410587920141,0.2336750644529222,0.18638817198079055,0.1218853265487501,0.2511940222242709,0.9287438936638726,0.905926906747643,0.9678516053785452,0.928407224958949,5
swin_tiny,standard_ce,16,0.16754968095394027,0.1191398993350552,0.2131717407012027,0.1321210110789449,0.0936197477265923,0.1836124133985422,0.950337318836295,0.9351786130536128,0.9703791390232251,0.949096880131363,5
swin_tiny,standard_ce,17,0.14549854506193435,0.107135339573628,0.1746246195530849,0.12996628536721946,0.1007594439967218,0.1701156266694292,0.9547060912711076,0.9370877862400642,0.9742784188326372,0.9500821018062396,5
swin_tiny,standard_ce,18,0.1276546460954449,0.0886442572493859,0.169670649145211,0.15490465258807856,0.0864245084914178,0.3288771816336646,0.9499384080722104,0.8818040850218507,0.9770948670655027,0.9435139573070608,5
swin_tiny,standard_ce,19,0.12311292515239416,0.0844369473083105,0.1459654835810613,0.11640364893135566,0.0612562901244081,0.1936556827429871,0.9594362683885083,0.9161222229023048,0.98512955229498,0.9582922824302134,5
swin_tiny,standard_ce,20,0.10769905436443579,0.0710407357489418,0.138068104170014,0.11471367838298545,0.0829402943966032,0.1633972676321007,0.9615210493798545,0.9376101904235622,0.9751233105569748,0.9576354679802955,5
swin_tiny,standard_ce,21,0.10441224748645177,0.0658533349855817,0.1407429176168303,0.10498959353302215,0.0641799075054907,0.1748731152471063,0.9623987655100915,0.9346252660353932,0.975535692809152,0.9592775041050903,5
swin_tiny,standard_ce,22,0.09896248172313916,0.0737585673285468,0.1274933971163468,0.0871180625883969,0.0590959494938838,0.1102938604570178,0.9727826343620591,0.9616545648745676,0.9840163106600012,0.9688013136289,5
swin_tiny,standard_ce,23,0.085517458504128,0.0734459560693475,0.1105034845588182,0.08307728341035846,0.0698165855231298,0.0899206551957159,0.9727594949055509,0.9610926026585752,0.9807242153129758,0.9697865353037768,5
swin_tiny,standard_ce,24,0.07776601034761624,0.0592271131320949,0.1043694258521856,0.08846838902467964,0.0650575034846421,0.1040709200506335,0.9733838853301531,0.9635957040448634,0.9868782215972092,0.9688013136289,5
swin_tiny,standard_ce,25,0.06751928104032055,0.0464545361006956,0.087446047270078,0.0785331833206135,0.0512123977695094,0.1215158711923118,0.9710444476590032,0.949546959354184,0.982281210612991,0.9688013136289,5
swin_tiny,standard_ce,26,0.06517601395461228,0.0399243299445049,0.0881876488191669,0.0724328706521167,0.057876462575617,0.0866102376740199,0.9782478249597402,0.9739419666173946,0.9813284952606636,0.9743842364532019,5
swin_tiny,standard_ce,27,0.06372185355163648,0.0413610336752133,0.0775899224886785,0.05983292988397496,0.0389385532820215,0.0789148552730918,0.9804953585957004,0.9732239807545218,0.9908607510800932,0.9770114942528736,5
swin_tiny,standard_ce,28,0.058497382281491275,0.0394566393458989,0.0720614853054808,0.06752773430490899,0.0590323901541029,0.089405175905953,0.9773028751733218,0.9700047961015796,0.98107190485524,0.9737274220032841,4
swin_tiny,standard_ce,29,0.0578550961034422,0.0525001577455599,0.0679713037953448,0.06580013690813792,0.0556564730651713,0.0792428427092939,0.9796498812172574,0.974060021502866,0.9836365257713572,0.975369458128079,4
swin_tiny,standard_ce,30,0.0537010864665656,0.0470094439071097,0.0638073340156532,0.06071352558145492,0.0512021410566477,0.077084520301049,0.9815004610983521,0.976527765303685,0.9852425187332317,0.9774220032840724,4
swin_tiny,standard_ce,31,0.05098621841529885,0.0420906880268129,0.0620379147759797,0.057018345656379574,0.0459078495315779,0.0835031043770241,0.9836843353919487,0.9737306635250528,0.9893707405282672,0.9802955665024631,4
swin_tiny,standard_ce,32,0.05562299441186927,0.0447506768738618,0.0692909116838749,0.0576960095842881,0.0460944502248944,0.0821435400430107,0.9827802264928345,0.9766701069751812,0.985364437487891,0.9798850574712644,4
swin_tiny,standard_ce,33,0.054307722245377374,0.0405336688071332,0.063866410610595,0.05730669859266105,0.0471824190207743,0.0797935302074148,0.983463991225625,0.9766701069751812,0.9866821859503352,0.9802955665024631,4
swin_tiny,standard_ce,34,0.05012310032433888,0.0335091833798547,0.0709110391631145,0.057186851323443005,0.0470347511605015,0.0798005752104115,0.983463991225625,0.9766701069751812,0.9866821859503352,0.9802955665024631,4
vit_b_16,balanced_ce,1,1.0303073524716448,1.0117039324738648,1.0640959870836229,0.7756571880115077,0.7262177553474414,0.8125849384783915,0.6956895623537772,0.6239041766208322,0.752532014219777,0.6978653530377669,5
vit_b_16,balanced_ce,2,0.6375768170918228,0.6077981671046708,0.7031255785421663,0.5361420417262611,0.4255993571774712,0.7308239279122188,0.8060361566599925,0.7155237765519755,0.8567645049700234,0.7967159277504106,5
vit_b_16,balanced_ce,3,0.45585828785841825,0.3899188364536775,0.4949884126548817,0.480186492610839,0.395230862503177,0.5818858021390066,0.8059918934214144,0.7373462880615416,0.8630021090905844,0.7973727422003284,5
vit_b_16,balanced_ce,4,0.3558994106584358,0.3283330171409935,0.4081180422502997,0.4301296826702815,0.3338417489393591,0.525432142326593,0.8239797270682099,0.7494782228297108,0.8876005206163927,0.813136288998358,5
vit_b_16,balanced_ce,5,0.3037476925386905,0.282701596675313,0.326093589238207,0.39481378301415343,0.2440405156714184,0.5179812382594705,0.8636910600056622,0.8255799000090597,0.9244779244751606,0.8502463054187193,5
vit_b_16,balanced_ce,6,0.291026252809853,0.257600558364538,0.3118960461371393,0.30724388042155937,0.2772132250524702,0.3411262258520267,0.8987451072190403,0.8825954876332145,0.9224306481597272,0.8834154351395732,5
vit_b_16,balanced_ce,7,0.24798302459276828,0.2336214063928081,0.2583296109377185,0.2762153361329108,0.2039359345028944,0.4033153192163101,0.9052375843559904,0.8728157134584812,0.9279919555734722,0.8988505747126437,5
vit_b_16,balanced_ce,8,0.25285068894103035,0.236888072015112,0.2685555773323994,0.30678508663412385,0.2683748896486066,0.3584495102634962,0.8964172248520315,0.8744451580995453,0.921946138250752,0.8817733990147782,5
vit_b_16,balanced_ce,9,0.2139065904281575,0.2023331065798057,0.2278026336211521,0.22003904287940362,0.1778256140514743,0.2502458985215924,0.9295100916856518,0.9108182353754244,0.9519952026812066,0.9185550082101808,5
vit_b_16,balanced_ce,10,0.19097555305212993,0.1794792391765725,0.2045293053602292,0.1941022438852021,0.1683109766866381,0.2240736051929016,0.9384282888879791,0.9233360863329896,0.9506165846112646,0.9267651888341544,5
vit_b_16,balanced_ce,11,0.18786346152136738,0.1456780328875266,0.2472287274936381,0.28737113155265553,0.2008720626335817,0.4667207599664948,0.9093138626329683,0.8445043607854409,0.9381348794247324,0.8965517241379309,5
vit_b_16,balanced_ce,12,0.16997709414635262,0.1454347739215475,0.2011762492005142,0.2118744846096962,0.1432177024619724,0.3276933578434836,0.9274912352593665,0.8923338219799962,0.956744398945664,0.9185550082101805,5
vit_b_16,balanced_ce,13,0.15925713707724015,0.1356722225518553,0.1965366242574577,0.22894304959449077,0.173953994863922,0.2751673486921783,0.9193632227764269,0.8955086313560889,0.9461512939333948,0.9188834154351395,5
vit_b_16,balanced_ce,14,0.15503657277706212,0.135858500579958,0.167995595269442,0.18804107800994693,0.1380954948062771,0.2478398082683043,0.9453369268010713,0.9389751715900326,0.9537693314774984,0.9366174055829228,5
vit_b_16,balanced_ce,15,0.13794858456430512,0.121304824406867,0.1519998641380212,0.16686999466092808,0.1354808013837276,0.2227978097589928,0.9437777354354289,0.9185204096628804,0.9590742241909944,0.9379310344827587,5
vit_b_16,balanced_ce,16,0.11811696837009669,0.1011499343266438,0.1306585941849986,0.17888562703269648,0.1249294846956365,0.2566202734589381,0.9425872801857811,0.9238024347241212,0.9577940025342054,0.93431855500821,5
vit_b_16,balanced_ce,17,0.11695693110926024,0.101209306644901,0.1430251437980806,0.19027086426863332,0.1619261214004949,0.2197976703763204,0.9378342041737937,0.9280768089899112,0.9523653642086116,0.9277504105090312,5
vit_b_16,balanced_ce,18,0.10343896005456521,0.0897220542264843,0.1182102567838711,0.1623258088518099,0.1204332473927922,0.1895141050048258,0.9454357740140488,0.9311052558697144,0.9613240137042204,0.937192118226601,4
vit_b_16,balanced_ce,19,0.09228943552615634,0.0803114137293112,0.1013143608755774,0.12450062288032547,0.0818345967209202,0.1534630644008248,0.9609534759003674,0.9478969763803922,0.9727793335897564,0.9540229885057472,4
vit_b_16,balanced_ce,20,0.08595901886271295,0.0720152964216439,0.1014393806532811,0.14393149359130308,0.1170621824333037,0.1562389610901059,0.9542015557798893,0.9479815596450772,0.9631483090958994,0.9474548440065682,4
vit_b_16,balanced_ce,21,0.08593205793266408,0.07948324488106,0.098205165923794,0.10901986314243767,0.0955863108457798,0.1190787190433793,0.9647511261010785,0.9592490842490842,0.9676598276159596,0.958128078817734,4
vit_b_16,balanced_ce,22,0.07390584019229618,0.0570342316647405,0.0830292784224259,0.11286676795128575,0.07954757344987,0.1758819878199221,0.9642437309321261,0.9465885942707134,0.9758455659058052,0.9577175697865353,4
vit_b_16,balanced_ce,23,0.06924775641136152,0.0579693205318264,0.0782377261259251,0.10496611752025839,0.0919860550592392,0.116647034076047,0.9679035181312359,0.964884586983192,0.9715974015357632,0.9622331691297209,4
vit_b_16,balanced_ce,24,0.06004208066837895,0.0551432493396483,0.0640447156055321,0.10406334929157515,0.0792924414093687,0.1237774213962562,0.9668989387810105,0.9604519229492948,0.9758154900982232,0.9601806239737275,4
vit_b_16,balanced_ce,25,0.05803526655250338,0.0427499761814758,0.0731319174766278,0.0882917347112563,0.0699404136756395,0.1069413825796155,0.9714797547124102,0.9673388918401076,0.975544808178159,0.9667487684729065,4
vit_b_16,balanced_ce,26,0.051352210270733126,0.0432404486334805,0.0607200351731953,0.0875784731492987,0.0769376489647307,0.1009463440498401,0.9743989022488246,0.9674737489708614,0.981140112537046,0.9696223316912973,4
vit_b_16,balanced_ce,27,0.047839613551881946,0.0450420183470875,0.0523840261128958,0.08937608058012295,0.063481613281007,0.1109058716577555,0.9692123396452589,0.9643307796304642,0.9786853002070394,0.9630541871921183,4
vit_b_16,balanced_ce,28,0.042410754592160725,0.0339242999019225,0.0492781914485805,0.088527701834862,0.0762873115614423,0.1075570461491645,0.9721466471769081,0.9665609840150572,0.9756695365925704,0.9663382594417078,4
vit_b_16,balanced_ce,29,0.03436637751832567,0.0274249420398175,0.0395365892465902,0.0858559991356921,0.0623286470085725,0.0997213757488332,0.9748973625123409,0.9658432158613895,0.9811736544948212,0.9696223316912973,4
vit_b_16,balanced_ce,30,0.03837098445869552,0.0343343762326118,0.0447878784910891,0.07694963223112769,0.0524935485620804,0.0913262106172361,0.9750591666127518,0.9714004071735708,0.9824990064397888,0.9696223316912973,4
vit_b_16,balanced_ce,31,0.03444910261326632,0.0294501927558509,0.0403551704664379,0.07505828667621695,0.0530227633569334,0.0882312706465204,0.9761589856171444,0.9732810867293626,0.981268084957448,0.9708538587848934,4
vit_b_16,balanced_ce,32,0.03400376668172885,0.0252508908506934,0.0478385199070867,0.0753158067294957,0.057565961754919,0.0939282315778614,0.9763737078350613,0.9717442404162092,0.9810339239412272,0.9712643678160919,4
vit_b_16,balanced_ce,33,0.032368650581292374,0.0268413723340857,0.0393084334186646,0.07420029579118895,0.0544404520642483,0.0938197931302298,0.9782162699177359,0.9717442404162092,0.9852772033270906,0.9733169129720853,4
vit_b_16,balanced_ce,34,0.03347627779455958,0.0282818407304437,0.0415292309859531,0.07451721769872258,0.05432756349738,0.0943956856228937,0.977887044928976,0.9717442404162092,0.9852772033270906,0.9729064039408868,4
vit_b_16,focal_loss,1,0.5799592908782154,0.5799074801703119,0.5800443272599017,0.5679009363764809,0.5673382424172901,0.5685199327852534,0.4772946924411435,0.4394814942185264,0.4957063213133362,0.5665024630541872,5
vit_b_16,focal_loss,2,0.5342162010330307,0.5335723289286943,0.5346214500273887,0.4961236451646965,0.4942158939215937,0.4982467166504445,0.5677263039942041,0.5357267909265429,0.5780632209401103,0.6220032840722496,5
vit_b_16,focal_loss,3,0.45569125591137283,0.4548717452268818,0.4561334640259064,0.42502777997300345,0.4188423185121445,0.4335121588753949,0.5862056813522127,0.5640175430974712,0.5976028225056598,0.6305418719211823,5
vit_b_16,focal_loss,4,0.38916819611626474,0.387910131808953,0.3908661435169998,0.3658875495537944,0.3596098096108397,0.3743946333041136,0.6250730068633836,0.6050145348837209,0.6422362182639577,0.6535303776683087,5
vit_b_16,focal_loss,5,0.33737563349450617,0.3351119032224578,0.3393691608482588,0.32423259205810345,0.318247041678781,0.3281843444983947,0.6245780788290916,0.6108885336609143,0.6395750235214966,0.6505747126436782,5
vit_b_16,focal_loss,6,0.2945932546818403,0.2926830176833644,0.2965144168094508,0.29447179776302895,0.2819762797582717,0.3226943229415342,0.6332240100027653,0.6016691657186175,0.6561406142056944,0.6528735632183909,5
vit_b_16,focal_loss,7,0.26137123736115875,0.2583713746709857,0.2663487697527572,0.2639478578551845,0.2413789491935316,0.2984055916859794,0.6600789767123032,0.6115302106978282,0.7009840011115734,0.671592775041051,5
vit_b_16,focal_loss,8,0.23267961782185598,0.228430627713304,0.2392188059424683,0.24114349886701608,0.2311970478991178,0.2548111003803698,0.6763278869408419,0.6571083313532367,0.6919545237455039,0.6794745484400657,5
vit_b_16,focal_loss,9,0.20930816852878809,0.2052341102715745,0.2155446675205063,0.22154949584422243,0.2013104012838529,0.2428679119777209,0.7061218614479354,0.6610009179547415,0.7414615917547209,0.7024630541871921,5
vit_b_16,focal_loss,10,0.1900782976811506,0.1860952473954283,0.195644094262056,0.21400650168091598,0.197726197137034,0.241849300505101,0.7254744010371714,0.6817559818222186,0.7750290092087624,0.7172413793103448,5
vit_b_16,focal_loss,11,0.17508566898285607,0.1712069773139769,0.1796307452847961,0.18966008481525237,0.1754403008616029,0.2027086871010916,0.7814827174319252,0.7267849606013619,0.8200362059173113,0.7648604269293925,5
vit_b_16,focal_loss,12,0.16207111217330333,0.1590363788898045,0.1673965785383968,0.17978514716738742,0.1705015833154687,0.19421975679194,0.8075502501592146,0.7704657418888384,0.8368819598957971,0.787192118226601,5
vit_b_16,focal_loss,13,0.15297718590351309,0.1488341556256391,0.1573809896207861,0.17442910671234127,0.1551253141832273,0.1860332373523555,0.8111839991137023,0.7825916891719962,0.8474845873684558,0.7894909688013136,5
vit_b_16,focal_loss,14,0.1424126434273795,0.1407065525781919,0.1452590048365517,0.1722268901630771,0.1628179779193671,0.1828899273927184,0.8114579234831745,0.7874058428374368,0.8287945770704392,0.7894909688013136,5
vit_b_16,focal_loss,15,0.13277138984737577,0.1303816197731373,0.1351390680340765,0.16376335432964,0.1515805361110392,0.1769145918988633,0.828016047430825,0.8193458387818142,0.8374132237473733,0.80623973727422,5
vit_b_16,focal_loss,16,0.12686357012375374,0.1220342231498661,0.1295754232127972,0.15966169808689984,0.1499278520911393,0.170988712600495,0.8235706616284191,0.8135060573196888,0.8324996341166304,0.8,5
vit_b_16,focal_loss,17,0.12074388786914683,0.1179770956035238,0.1254699150869632,0.1492834667266883,0.1307911388392519,0.1782631228122805,0.83327744305829,0.7960409303711422,0.8599713771927084,0.8101806239737274,5
vit_b_16,focal_loss,18,0.1170117685235447,0.1145829538416988,0.1190961979918823,0.14991775430090515,0.1367760556084769,0.1710943112819652,0.8350900540967153,0.8082192537039633,0.8529323397449996,0.8111658456486042,5
vit_b_16,focal_loss,19,0.113230624245005,0.1112815912164787,0.1161974027883818,0.14232993805154007,0.1357460740360329,0.1583199373802723,0.8466621307816705,0.8291478666768142,0.8576520166190322,0.8216748768472906,5
vit_b_16,focal_loss,20,0.1108207698451823,0.1057434024102658,0.1167824638408391,0.1381138532228266,0.1219332551917027,0.1485975902460283,0.8457604586096463,0.8315408147388451,0.8603242918619961,0.8220032840722495,5
vit_b_16,focal_loss,21,0.10639278468798663,0.1028248211149591,0.1088944902214727,0.1354631399677696,0.1204271242144855,0.144765634156996,0.8459999934944189,0.8294513144934875,0.8587488261601561,0.8229885057471265,5
vit_b_16,focal_loss,22,0.10433064627966895,0.1004161311120371,0.1069760947188719,0.13826875357792293,0.1210353215926973,0.1618628817043085,0.8483832175072843,0.8300869592537238,0.8609504646907497,0.8259441707717571,5
vit_b_16,focal_loss,23,0.10273830765291965,0.1001744937223688,0.1050534815813933,0.13121011623216575,0.1223710870312156,0.1435959153183184,0.8555495204087338,0.8387054493025897,0.86189000854476,0.8328407224958949,5
